duration,duration_seconds,start_time,start_station,start_terminal,end_time,end_station,end_terminal,bike_number,rider_type,id
0h 4m 3sec.,243.0,2012-01-02 18:12:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,2012-01-02 18:16:00,14th & D St SE,31607.0,W00009,Registered,3824
0h 4m 23sec.,263.0,2012-01-02 18:12:00,Park Rd & Holmead Pl NW,31602.0,2012-01-02 18:16:00,Lamont & Mt Pleasant NW,31107.0,W00231,Registered,3825
0h 24m 51sec.,1491.0,2012-01-02 18:12:00,20th & Crystal Dr,31002.0,2012-01-02 18:37:00,20th & Crystal Dr,31002.0,W00659,Registered,3826
0h 12m 6sec.,726.0,2012-01-02 18:12:00,Georgia & New Hampshire Ave NW,31400.0,2012-01-02 18:24:00,15th & P St NW,31201.0,W01282,Registered,3827
0h 6m 30sec.,390.0,2012-01-02 18:14:00,North Capitol St & F St NW,31624.0,2012-01-02 18:21:00,3rd & H St NE,31616.0,W00745,Registered,3828
0h 10m 28sec.,628.0,2012-01-02 18:15:00,4th St & Massachusetts Ave NW,31604.0,2012-01-02 18:25:00,4th & E St SW,31244.0,W00893,Registered,3829
0h 6m 22sec.,382.0,2012-01-02 18:15:00,Adams Mill & Columbia Rd NW,31104.0,2012-01-02 18:21:00,17th & Corcoran St NW,31214.0,W01330,Registered,3830
0h 5m 18sec.,318.0,2012-01-02 18:15:00,8th & Eye St SE / Barracks Row,31608.0,2012-01-02 18:20:00,M St & New Jersey Ave SE,31208.0,W00985,Registered,3831
0h 6m 53sec.,413.0,2012-01-02 18:16:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 18:23:00,21st & M St NW,31212.0,W00733,Registered,3832
0h 3m 31sec.,211.0,2012-01-02 18:16:00,5th St & K St NW,31600.0,2012-01-02 18:20:00,8th & H St NW,31228.0,W00166,Registered,3833
0h 9m 55sec.,595.0,2012-01-02 18:16:00,9th & Upshur St NW,31404.0,2012-01-02 18:26:00,Lamont & Mt Pleasant NW,31107.0,W01277,Registered,3834
0h 16m 5sec.,965.0,2012-01-02 18:17:00,8th & H St NW,31228.0,2012-01-02 18:33:00,14th & V St NW,31101.0,W00335,Registered,3835
0h 12m 27sec.,747.0,2012-01-02 18:17:00,8th & H St NW,31228.0,2012-01-02 18:30:00,4th & M St SW,31108.0,W01241,Registered,3836
0h 7m 21sec.,441.0,2012-01-02 18:18:00,4th St & Massachusetts Ave NW,31604.0,2012-01-02 18:25:00,3rd & H St NE,31616.0,W00326,Registered,3837
0h 7m 9sec.,429.0,2012-01-02 18:18:00,4th St & Massachusetts Ave NW,31604.0,2012-01-02 18:25:00,3rd & H St NE,31616.0,W00606,Registered,3838
0h 7m 17sec.,437.0,2012-01-02 18:21:00,Columbia Rd & Belmont St NW,31113.0,2012-01-02 18:28:00,Massachusetts Ave & Dupont Circle NW,31200.0,W01268,Registered,3839
0h 8m 36sec.,516.0,2012-01-02 18:21:00,1st & Rhode Island Ave NW,31506.0,2012-01-02 18:30:00,10th & U St NW,31111.0,W00580,Registered,3840
0h 11m 45sec.,705.0,2012-01-02 18:22:00,Metro Center / 12th & G St NW,31230.0,2012-01-02 18:34:00,17th & Rhode Island Ave NW,31239.0,W01283,Registered,3841
0h 11m 49sec.,709.0,2012-01-02 18:22:00,Metro Center / 12th & G St NW,31230.0,2012-01-02 18:34:00,17th & Rhode Island Ave NW,31239.0,W00149,Registered,3842
0h 11m 5sec.,665.0,2012-01-02 18:22:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-02 18:33:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,W00957,Registered,3843
0h 9m 1sec.,541.0,2012-01-02 18:23:00,Adams Mill & Columbia Rd NW,31104.0,2012-01-02 18:32:00,Park Rd & Holmead Pl NW,31602.0,W01227,Registered,3844
0h 5m 14sec.,314.0,2012-01-02 18:24:00,Thomas Circle,31241.0,2012-01-02 18:29:00,14th & R St NW,31202.0,W00952,Registered,3845
0h 4m 18sec.,258.0,2012-01-02 18:24:00,Park Rd & Holmead Pl NW,31602.0,2012-01-02 18:28:00,14th St & Spring Rd NW,31401.0,W01274,Registered,3846
0h 4m 35sec.,275.0,2012-01-02 18:24:00,14th & V St NW,31101.0,2012-01-02 18:29:00,14th & Harvard St NW,31105.0,W00605,Registered,3847
0h 27m 11sec.,1631.0,2012-01-02 18:24:00,14th St Heights / 14th & Crittenden St NW,31402.0,2012-01-02 18:51:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00652,Casual,3848
0h 16m 17sec.,977.0,2012-01-02 18:25:00,20th St & Florida Ave NW,31110.0,2012-01-02 18:41:00,14th St & Spring Rd NW,31401.0,W00610,Registered,3849
0h 11m 14sec.,674.0,2012-01-02 18:27:00,8th & H St NW,31228.0,2012-01-02 18:38:00,14th & G St NW,31238.0,W00166,Registered,3850
0h 10m 22sec.,622.0,2012-01-02 18:27:00,14th & Rhode Island Ave NW,31203.0,2012-01-02 18:37:00,14th & Harvard St NW,31105.0,W01052,Registered,3851
0h 12m 4sec.,724.0,2012-01-02 18:28:00,17th & K St NW / Farragut Square,31233.0,2012-01-02 18:40:00,Columbus Circle / Union Station,31623.0,W00169,Registered,3852
0h 8m 40sec.,520.0,2012-01-02 18:28:00,Georgetown Harbor / 30th St NW,31215.0,2012-01-02 18:37:00,21st & M St NW,31212.0,W00215,Casual,3853
0h 8m 16sec.,496.0,2012-01-02 18:29:00,Georgetown Harbor / 30th St NW,31215.0,2012-01-02 18:37:00,21st & M St NW,31212.0,W00825,Registered,3854
0h 18m 53sec.,1133.0,2012-01-02 18:29:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 18:48:00,USDA / 12th & Independence Ave SW,31217.0,W00161,Casual,3855
0h 4m 34sec.,274.0,2012-01-02 18:29:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-02 18:34:00,Potomac & Pennsylvania Ave SE,31606.0,W00707,Registered,3856
0h 18m 31sec.,1111.0,2012-01-02 18:29:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 18:48:00,USDA / 12th & Independence Ave SW,31217.0,W01294,Registered,3857
0h 3m 14sec.,194.0,2012-01-02 18:30:00,16th & Harvard St NW,31103.0,2012-01-02 18:33:00,16th & U St NW,31229.0,W01060,Registered,3858
0h 15m 15sec.,915.0,2012-01-02 18:30:00,13th St & New York Ave NW,31227.0,2012-01-02 18:45:00,20th St & Florida Ave NW,31110.0,W00129,Casual,3859
0h 3m 22sec.,202.0,2012-01-02 18:31:00,15th & P St NW,31201.0,2012-01-02 18:34:00,14th & R St NW,31202.0,W00039,Registered,3860
0h 10m 46sec.,646.0,2012-01-02 18:31:00,18th & M St NW,31221.0,2012-01-02 18:42:00,14th & Rhode Island Ave NW,31203.0,W00927,Registered,3861
0h 2m 43sec.,163.0,2012-01-02 18:32:00,Columbia Rd & Belmont St NW,31113.0,2012-01-02 18:35:00,20th St & Florida Ave NW,31110.0,W00836,Registered,3862
0h 3m 33sec.,213.0,2012-01-02 18:33:00,3rd & G St SE,31625.0,2012-01-02 18:36:00,M St & New Jersey Ave SE,31208.0,W00689,Registered,3863
0h 3m 38sec.,218.0,2012-01-02 18:33:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-02 18:37:00,3rd & D St SE,31605.0,W00922,Registered,3864
0h 7m 48sec.,468.0,2012-01-02 18:34:00,6th & H St NE,31615.0,2012-01-02 18:42:00,3rd & D St SE,31605.0,W00495,Registered,3865
0h 2m 46sec.,166.0,2012-01-02 18:34:00,3rd & D St SE,31605.0,2012-01-02 18:37:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,W01244,Registered,3866
0h 6m 38sec.,398.0,2012-01-02 18:34:00,Calvert St & Woodley Pl NW,31106.0,2012-01-02 18:41:00,16th & Harvard St NW,31103.0,W00653,Registered,3867
0h 3m 46sec.,226.0,2012-01-02 18:35:00,18th & Hayes St,31004.0,2012-01-02 18:39:00,23rd & Eads,31013.0,W00827,Registered,3868
0h 3m 28sec.,208.0,2012-01-02 18:35:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 18:39:00,17th & Rhode Island Ave NW,31239.0,W00422,Registered,3869
0h 5m 1sec.,301.0,2012-01-02 18:35:00,19th & L St NW,31224.0,2012-01-02 18:40:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00080,Registered,3870
0h 11m 51sec.,711.0,2012-01-02 18:36:00,14th St & Spring Rd NW,31401.0,2012-01-02 18:48:00,14th & Rhode Island Ave NW,31203.0,W00306,Registered,3871
0h 12m 25sec.,745.0,2012-01-02 18:36:00,13th & D St NE,31622.0,2012-01-02 18:48:00,8th & H St NW,31228.0,W00665,Registered,3872
0h 8m 59sec.,539.0,2012-01-02 18:36:00,25th St & Pennsylvania Ave NW,31237.0,2012-01-02 18:45:00,Massachusetts Ave & Dupont Circle NW,31200.0,W01344,Registered,3873
0h 6m 55sec.,415.0,2012-01-02 18:37:00,Thomas Circle,31241.0,2012-01-02 18:43:00,10th & U St NW,31111.0,W00067,Registered,3874
0h 8m 37sec.,517.0,2012-01-02 18:37:00,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,2012-01-02 18:45:00,Wisconsin Ave & Macomb St NW,31302.0,W00445,Casual,3875
0h 8m 16sec.,496.0,2012-01-02 18:37:00,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,2012-01-02 18:45:00,Wisconsin Ave & Macomb St NW,31302.0,W00455,Registered,3876
0h 8m 37sec.,517.0,2012-01-02 18:37:00,25th St & Pennsylvania Ave NW,31237.0,2012-01-02 18:46:00,15th & P St NW,31201.0,W01365,Registered,3877
0h 8m 38sec.,518.0,2012-01-02 18:38:00,21st & M St NW,31212.0,2012-01-02 18:47:00,8th & H St NW,31228.0,W00215,Registered,3878
0h 0m 8sec.,8.0,2012-01-02 18:38:00,16th & Harvard St NW,31103.0,2012-01-02 18:38:00,16th & Harvard St NW,31103.0,W00492,Registered,3879
0h 4m 24sec.,264.0,2012-01-02 18:39:00,16th & Harvard St NW,31103.0,2012-01-02 18:43:00,14th & Harvard St NW,31105.0,W00888,Registered,3880
0h 21m 29sec.,1289.0,2012-01-02 18:39:00,L'Enfant Plaza / 7th & C St SW,31218.0,2012-01-02 19:01:00,Adams Mill & Columbia Rd NW,31104.0,W00357,Registered,3881
0h 7m 9sec.,429.0,2012-01-02 18:41:00,Park Rd & Holmead Pl NW,31602.0,2012-01-02 18:48:00,Adams Mill & Columbia Rd NW,31104.0,W01227,Registered,3882
0h 16m 12sec.,972.0,2012-01-02 18:41:00,7th & F St NW / National Portrait Gallery,31232.0,2012-01-02 18:57:00,1st & Rhode Island Ave NW,31506.0,W00205,Registered,3883
0h 8m 0sec.,480.0,2012-01-02 18:42:00,16th & U St NW,31229.0,2012-01-02 18:50:00,16th & Harvard St NW,31103.0,W00388,Registered,3884
0h 10m 26sec.,626.0,2012-01-02 18:43:00,14th & V St NW,31101.0,2012-01-02 18:53:00,Lamont & Mt Pleasant NW,31107.0,W00539,Casual,3885
0h 21m 43sec.,1303.0,2012-01-02 18:44:00,4th & D St NW / Judiciary Square,31621.0,2012-01-02 19:05:00,25th St & Pennsylvania Ave NW,31237.0,W01279,Registered,3886
0h 27m 28sec.,1648.0,2012-01-02 18:44:00,Metro Center / 12th & G St NW,31230.0,2012-01-02 19:12:00,9th & Upshur St NW,31404.0,W01102,Casual,3887
0h 32m 38sec.,1958.0,2012-01-02 18:45:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 19:17:00,Metro Center / 12th & G St NW,31230.0,W01398,Casual,3888
0h 9m 23sec.,563.0,2012-01-02 18:45:00,7th & T St NW,31109.0,2012-01-02 18:55:00,15th & P St NW,31201.0,W01412,Casual,3889
0h 12m 3sec.,723.0,2012-01-02 18:45:00,North Capitol St & F St NW,31624.0,2012-01-02 18:57:00,"Lincoln Park / 13th & East Capitol St NE ",31619.0,W01284,Registered,3890
0h 3m 59sec.,239.0,2012-01-02 18:46:00,23rd & Eads,31013.0,2012-01-02 18:50:00,18th & Hayes St,31004.0,W00827,Registered,3891
0h 9m 38sec.,578.0,2012-01-02 18:46:00,17th & Corcoran St NW,31214.0,2012-01-02 18:55:00,25th St & Pennsylvania Ave NW,31237.0,W00202,Registered,3892
0h 31m 33sec.,1893.0,2012-01-02 18:46:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 19:17:00,Metro Center / 12th & G St NW,31230.0,W00989,Casual,3893
0h 6m 55sec.,415.0,2012-01-02 18:46:00,12th & Army Navy Dr,31008.0,2012-01-02 18:53:00,23rd & Crystal Dr,31011.0,W01080,Registered,3894
0h 10m 10sec.,610.0,2012-01-02 18:46:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 18:56:00,Adams Mill & Columbia Rd NW,31104.0,W01344,Registered,3895
0h 10m 41sec.,641.0,2012-01-02 18:47:00,14th & R St NW,31202.0,2012-01-02 18:57:00,Park Rd & Holmead Pl NW,31602.0,W00799,Registered,3896
0h 5m 35sec.,335.0,2012-01-02 18:47:00,14th St & Spring Rd NW,31401.0,2012-01-02 18:53:00,14th St Heights / 14th & Crittenden St NW,31402.0,W00610,Registered,3897
0h 5m 48sec.,348.0,2012-01-02 18:48:00,6th & H St NE,31615.0,2012-01-02 18:54:00,1st & M St NE,31603.0,W01175,Registered,3898
0h 2m 27sec.,147.0,2012-01-02 18:49:00,3rd & H St NE,31616.0,2012-01-02 18:51:00,Columbus Circle / Union Station,31623.0,W00136,Registered,3899
0h 7m 20sec.,440.0,2012-01-02 18:49:00,16th & Harvard St NW,31103.0,2012-01-02 18:56:00,14th & V St NW,31101.0,W00492,Registered,3900
0h 8m 12sec.,492.0,2012-01-02 18:50:00,Columbus Circle / Union Station,31623.0,2012-01-02 18:58:00,5th St & K St NW,31600.0,W00380,Registered,3901
0h 15m 58sec.,958.0,2012-01-02 18:51:00,16th & Harvard St NW,31103.0,2012-01-02 19:07:00,15th & P St NW,31201.0,W00110,Registered,3902
0h 10m 32sec.,632.0,2012-01-02 18:51:00,17th & Corcoran St NW,31214.0,2012-01-02 19:02:00,McPherson Square - 14th & H St NW,31216.0,W00890,Registered,3903
0h 16m 17sec.,977.0,2012-01-02 18:51:00,4th & E St SW,31244.0,2012-01-02 19:08:00,Potomac & Pennsylvania Ave SE,31606.0,W01186,Registered,3904
0h 9m 51sec.,591.0,2012-01-02 18:51:00,7th & T St NW,31109.0,2012-01-02 19:01:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00494,Registered,3905
0h 18m 15sec.,1095.0,2012-01-02 18:51:00,18th St & Pennsylvania Ave NW,31242.0,2012-01-02 19:10:00,Lamont & Mt Pleasant NW,31107.0,W01339,Registered,3906
0h 6m 3sec.,363.0,2012-01-02 18:51:00,15th & P St NW,31201.0,2012-01-02 18:58:00,21st & M St NW,31212.0,W01269,Registered,3907
0h 8m 47sec.,527.0,2012-01-02 18:52:00,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,2012-01-02 19:01:00,Wisconsin Ave & Macomb St NW,31302.0,W00238,Registered,3908
0h 2m 52sec.,172.0,2012-01-02 18:52:00,15th & P St NW,31201.0,2012-01-02 18:55:00,14th & R St NW,31202.0,W01155,Registered,3909
0h 2m 52sec.,172.0,2012-01-02 18:52:00,15th & P St NW,31201.0,2012-01-02 18:55:00,14th & R St NW,31202.0,W01483,Registered,3910
0h 10m 10sec.,610.0,2012-01-02 18:52:00,8th & H St NW,31228.0,2012-01-02 19:02:00,21st & M St NW,31212.0,W00215,Registered,3911
0h 22m 15sec.,1335.0,2012-01-02 18:52:00,18th St & Pennsylvania Ave NW,31242.0,2012-01-02 19:14:00,4th & East Capitol St NE,31618.0,W01116,Registered,3912
0h 24m 6sec.,1446.0,2012-01-02 18:52:00,C & O Canal & Wisconsin Ave NW,31225.0,2012-01-02 19:16:00,N Rhodes & 16th St N,31018.0,W01200,Casual,3913
0h 5m 30sec.,330.0,2012-01-02 18:52:00,14th & Harvard St NW,31105.0,2012-01-02 18:58:00,14th & R St NW,31202.0,W00486,Registered,3914
0h 23m 27sec.,1407.0,2012-01-02 18:53:00,C & O Canal & Wisconsin Ave NW,31225.0,2012-01-02 19:16:00,N Rhodes & 16th St N,31018.0,W01108,Casual,3915
0h 6m 30sec.,390.0,2012-01-02 18:55:00,14th & G St NW,31238.0,2012-01-02 19:01:00,17th & Rhode Island Ave NW,31239.0,W00166,Registered,3916
0h 15m 58sec.,958.0,2012-01-02 18:55:00,Georgia & New Hampshire Ave NW,31400.0,2012-01-02 19:11:00,14th & Rhode Island Ave NW,31203.0,W01362,Registered,3917
0h 9m 51sec.,591.0,2012-01-02 18:55:00,Florida Ave & R St NW,31503.0,2012-01-02 19:05:00,14th & V St NW,31101.0,W01025,Registered,3918
0h 28m 18sec.,1698.0,2012-01-02 18:56:00,Adams Mill & Columbia Rd NW,31104.0,2012-01-02 19:24:00,15th & P St NW,31201.0,W00571,Registered,3919
0h 9m 24sec.,564.0,2012-01-02 18:56:00,14th & V St NW,31101.0,2012-01-02 19:06:00,11th & Kenyon St NW,31102.0,W00087,Registered,3920
0h 6m 42sec.,402.0,2012-01-02 18:56:00,15th & P St NW,31201.0,2012-01-02 19:03:00,7th & R St NW / Shaw Library,31245.0,W01031,Registered,3921
0h 30m 41sec.,1841.0,2012-01-02 18:57:00,4th & E St SW,31244.0,2012-01-02 19:28:00,14th & Harvard St NW,31105.0,W01337,Registered,3922
0h 5m 36sec.,336.0,2012-01-02 18:57:00,S Joyce & Army Navy Dr,31006.0,2012-01-02 19:03:00,12th & Army Navy Dr,31008.0,W00704,Registered,3923
0h 7m 57sec.,477.0,2012-01-02 18:57:00,1st & M St NE,31603.0,2012-01-02 19:05:00,11th & H St NE,31614.0,W01175,Registered,3924
0h 3m 25sec.,205.0,2012-01-02 18:58:00,14th & Rhode Island Ave NW,31203.0,2012-01-02 19:01:00,McPherson Square - 14th & H St NW,31216.0,W00913,Registered,3925
0h 5m 8sec.,308.0,2012-01-02 19:00:00,4th & East Capitol St NE,31618.0,2012-01-02 19:05:00,6th & H St NE,31615.0,W00425,Registered,3926
0h 14m 32sec.,872.0,2012-01-02 19:01:00,Metro Center / 12th & G St NW,31230.0,2012-01-02 19:15:00,3rd & D St SE,31605.0,W01215,Registered,3927
0h 3m 33sec.,213.0,2012-01-02 19:03:00,7th & F St NW / National Portrait Gallery,31232.0,2012-01-02 19:06:00,Metro Center / 12th & G St NW,31230.0,W01393,Registered,3928
0h 2m 53sec.,173.0,2012-01-02 19:04:00,12th & Hayes St,31001.0,2012-01-02 19:07:00,12th & Army Navy Dr,31008.0,W01085,Registered,3929
0h 0m 50sec.,50.0,2012-01-02 19:05:00,4th St & Massachusetts Ave NW,31604.0,2012-01-02 19:05:00,4th St & Massachusetts Ave NW,31604.0,W00686,Registered,3930
0h 8m 20sec.,500.0,2012-01-02 19:05:00,Adams Mill & Columbia Rd NW,31104.0,2012-01-02 19:13:00,Lamont & Mt Pleasant NW,31107.0,W01262,Registered,3931
0h 9m 56sec.,596.0,2012-01-02 19:05:00,Van Ness Metro / UDC,31300.0,2012-01-02 19:15:00,Calvert St & Woodley Pl NW,31106.0,W00544,Registered,3932
0h 5m 45sec.,345.0,2012-01-02 19:05:00,4th St & Massachusetts Ave NW,31604.0,2012-01-02 19:11:00,6th & H St NE,31615.0,W00045,Registered,3933
0h 4m 19sec.,259.0,2012-01-02 19:05:00,7th & T St NW,31109.0,2012-01-02 19:10:00,1st & Rhode Island Ave NW,31506.0,W00935,Registered,3934
0h 8m 4sec.,484.0,2012-01-02 19:08:00,Kennedy Center,31211.0,2012-01-02 19:16:00,25th St & Pennsylvania Ave NW,31237.0,W01159,Registered,3935
0h 7m 50sec.,470.0,2012-01-02 19:08:00,Kennedy Center,31211.0,2012-01-02 19:16:00,25th St & Pennsylvania Ave NW,31237.0,W01338,Registered,3936
0h 11m 57sec.,717.0,2012-01-02 19:08:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 19:20:00,7th & R St NW / Shaw Library,31245.0,W00652,Registered,3937
0h 8m 11sec.,491.0,2012-01-02 19:09:00,Convention Center / 7th & M St NW,31223.0,2012-01-02 19:18:00,3rd & H St NE,31616.0,W00848,Registered,3938
0h 16m 19sec.,979.0,2012-01-02 19:10:00,Adams Mill & Columbia Rd NW,31104.0,2012-01-02 19:26:00,5th St & K St NW,31600.0,W00357,Registered,3939
0h 5m 46sec.,346.0,2012-01-02 19:10:00,4th & East Capitol St NE,31618.0,2012-01-02 19:16:00,North Capitol St & F St NW,31624.0,W01218,Registered,3940
0h 4m 22sec.,262.0,2012-01-02 19:10:00,34th St & Wisconsin Ave NW,31226.0,2012-01-02 19:15:00,C & O Canal & Wisconsin Ave NW,31225.0,W00981,Registered,3941
0h 7m 57sec.,477.0,2012-01-02 19:10:00,6th & H St NE,31615.0,2012-01-02 19:18:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,W01318,Registered,3942
0h 21m 33sec.,1293.0,2012-01-02 19:11:00,16th & Harvard St NW,31103.0,2012-01-02 19:32:00,McPherson Square - 14th & H St NW,31216.0,W00105,Registered,3943
0h 5m 57sec.,357.0,2012-01-02 19:11:00,Columbus Circle / Union Station,31623.0,2012-01-02 19:17:00,4th St & Massachusetts Ave NW,31604.0,W00169,Registered,3944
0h 6m 55sec.,415.0,2012-01-02 19:11:00,25th St & Pennsylvania Ave NW,31237.0,2012-01-02 19:18:00,17th & Corcoran St NW,31214.0,W00202,Registered,3945
0h 7m 38sec.,458.0,2012-01-02 19:11:00,14th & R St NW,31202.0,2012-01-02 19:19:00,16th & Harvard St NW,31103.0,W01483,Registered,3946
0h 20m 58sec.,1258.0,2012-01-02 19:11:00,16th & Harvard St NW,31103.0,2012-01-02 19:32:00,McPherson Square - 14th & H St NW,31216.0,W01012,Registered,3947
0h 10m 38sec.,638.0,2012-01-02 19:11:00,21st & I St NW,31205.0,2012-01-02 19:22:00,Georgetown Harbor / 30th St NW,31215.0,W00156,Registered,3948
0h 7m 38sec.,458.0,2012-01-02 19:12:00,4th St & Massachusetts Ave NW,31604.0,2012-01-02 19:19:00,Thomas Circle,31241.0,W00686,Registered,3949
0h 10m 2sec.,602.0,2012-01-02 19:12:00,21st & I St NW,31205.0,2012-01-02 19:22:00,Georgetown Harbor / 30th St NW,31215.0,W00186,Casual,3950
0h 0m 3sec.,3.0,2012-01-02 19:12:00,13th & D St NE,31622.0,2012-01-02 19:12:00,13th & D St NE,31622.0,W00714,Registered,3951
0h 12m 1sec.,721.0,2012-01-02 19:13:00,15th & P St NW,31201.0,2012-01-02 19:25:00,Florida Ave & R St NW,31503.0,W01425,Registered,3952
0h 15m 3sec.,903.0,2012-01-02 19:13:00,21st & I St NW,31205.0,2012-01-02 19:28:00,36th & Calvert St NW / Glover Park,31304.0,W00833,Registered,3953
0h 9m 5sec.,545.0,2012-01-02 19:13:00,McPherson Square - 14th & H St NW,31216.0,2012-01-02 19:22:00,7th & T St NW,31109.0,W00913,Registered,3954
0h 5m 17sec.,317.0,2012-01-02 19:13:00,7th & R St NW / Shaw Library,31245.0,2012-01-02 19:18:00,1st & Rhode Island Ave NW,31506.0,W00830,Registered,3955
0h 5m 12sec.,312.0,2012-01-02 19:13:00,7th & R St NW / Shaw Library,31245.0,2012-01-02 19:19:00,1st & Rhode Island Ave NW,31506.0,W01007,Registered,3956
0h 9m 29sec.,569.0,2012-01-02 19:13:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-02 19:23:00,10th & U St NW,31111.0,W00494,Registered,3957
0h 5m 56sec.,356.0,2012-01-02 19:14:00,USDA / 12th & Independence Ave SW,31217.0,2012-01-02 19:20:00,13th St & New York Ave NW,31227.0,W01321,Registered,3958
0h 17m 9sec.,1029.0,2012-01-02 19:15:00,8th & H St NW,31228.0,2012-01-02 19:32:00,21st & M St NW,31212.0,W00570,Registered,3959
0h 17m 7sec.,1027.0,2012-01-02 19:15:00,8th & H St NW,31228.0,2012-01-02 19:32:00,21st & M St NW,31212.0,W01285,Registered,3960
0h 9m 21sec.,561.0,2012-01-02 19:15:00,15th & P St NW,31201.0,2012-01-02 19:24:00,7th & T St NW,31109.0,W00713,Casual,3961
0h 8m 40sec.,520.0,2012-01-02 19:15:00,20th & Bell St,31000.0,2012-01-02 19:24:00,12th & Hayes St,31001.0,W01245,Registered,3962
0h 12m 20sec.,740.0,2012-01-02 19:16:00,14th & Rhode Island Ave NW,31203.0,2012-01-02 19:28:00,21st & M St NW,31212.0,W00306,Registered,3963
0h 7m 4sec.,424.0,2012-01-02 19:16:00,17th & Rhode Island Ave NW,31239.0,2012-01-02 19:23:00,16th & U St NW,31229.0,W00149,Registered,3964
0h 8m 56sec.,536.0,2012-01-02 19:17:00,Columbia Rd & Belmont St NW,31113.0,2012-01-02 19:26:00,11th & Kenyon St NW,31102.0,W01070,Registered,3965
0h 2m 18sec.,138.0,2012-01-02 19:19:00,16th & U St NW,31229.0,2012-01-02 19:21:00,17th & Corcoran St NW,31214.0,W00711,Registered,3966
0h 9m 12sec.,552.0,2012-01-02 19:19:00,Columbia Rd & Georgia Ave NW,31115.0,2012-01-02 19:28:00,Convention Center / 7th & M St NW,31223.0,W00328,Registered,3967
0h 11m 2sec.,662.0,2012-01-02 19:20:00,3rd & H St NE,31616.0,2012-01-02 19:31:00,Thomas Circle,31241.0,W00745,Registered,3968
0h 5m 8sec.,308.0,2012-01-02 19:21:00,16th & U St NW,31229.0,2012-01-02 19:26:00,10th & U St NW,31111.0,W00639,Registered,3969
0h 6m 10sec.,370.0,2012-01-02 19:21:00,Metro Center / 12th & G St NW,31230.0,2012-01-02 19:27:00,North Capitol St & F St NW,31624.0,W01393,Registered,3970
0h 2m 12sec.,132.0,2012-01-02 19:22:00,14th & R St NW,31202.0,2012-01-02 19:24:00,17th & Corcoran St NW,31214.0,W00952,Registered,3971
0h 17m 36sec.,1056.0,2012-01-02 19:22:00,25th St & Pennsylvania Ave NW,31237.0,2012-01-02 19:40:00,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,W01338,Registered,3972
